日付,始値,高値,安値,終値,出来高,売買代金
2012-12-28,498.00,499.00,488.00,494.00,466600,229959000
2012-12-27,495.00,500.00,490.00,497.00,508800,252150400
2012-12-26,497.00,500.00,492.00,495.00,555600,275388000
2012-12-25,484.00,496.00,484.00,492.00,404400,198620600
2012-12-21,497.00,497.00,478.00,484.00,762200,370939800
2012-12-20,494.00,499.00,490.00,497.00,531800,263639400
2012-12-19,493.00,495.00,488.00,493.00,388500,190624300
2012-12-18,499.00,499.00,491.00,491.00,478600,236791700
2012-12-17,497.00,499.00,493.00,499.00,448300,222472200
2012-12-14,488.00,493.00,483.00,491.00,620300,303116400
2012-12-13,480.00,496.00,479.00,493.00,1084600,530952900
2012-12-12,479.00,481.00,473.00,477.00,545800,260008200
2012-12-11,475.00,481.00,474.00,477.00,431500,206213200
2012-12-10,468.00,482.00,468.00,477.00,676400,322478600
2012-12-07,482.00,483.00,468.00,471.00,633700,301021400
2012-12-06,477.00,489.00,472.00,479.00,1478200,713000700
2012-12-05,479.00,483.00,468.00,471.00,700400,333931200
2012-12-04,470.00,478.00,468.00,478.00,653800,310230600
2012-12-03,464.00,471.00,453.00,467.00,601200,278529400
2012-11-30,470.00,477.00,464.00,464.00,752500,353767700
2012-11-29,470.00,476.00,470.00,474.00,293400,139093600
2012-11-28,476.00,478.00,459.00,468.00,543500,256884400
2012-11-27,462.00,479.00,461.00,478.00,651000,306833300
2012-11-26,461.00,464.00,459.00,463.00,446700,206427400
2012-11-22,453.00,457.00,449.00,457.00,404900,183941200
2012-11-21,452.00,453.00,445.00,450.00,408500,183404600
2012-11-20,452.00,456.00,444.00,451.00,556200,250350800
2012-11-19,442.00,453.00,442.00,452.00,781700,350657800
2012-11-16,435.00,440.00,428.00,440.00,832800,361483500
2012-11-15,430.00,440.00,428.00,438.00,1031400,448621000
2012-11-14,414.00,432.00,412.00,430.00,1396200,594224700
2012-11-13,405.00,414.00,404.00,411.00,555100,227891300
2012-11-12,415.00,415.00,393.00,402.00,1246700,500645800
